date,id_station,counts,PM2_5,RH,TMP,WSP,juliano,dia_semana,date_index,zone,indice,clase
2016-11-06,MPA,24,19.791666666666668,71.95833333333333,12.649999999999999,2.0416666666666665,311,6,310,SE,62.456,Regular
2016-11-06,NEZ,24,13.791666666666666,57.416666666666664,17.05,2.5708333333333333,311,6,310,NE,53.52,Regular
2016-11-06,SAG,24,18.375,50.583333333333336,18.083333333333336,1.7416666666666665,311,6,310,NE,60.346,Regular
2016-11-06,TLA,24,25.041666666666668,58.916666666666664,16.624999999999996,2.066666666666666,311,6,310,NO,70.275,Regular
2016-11-06,UAX,24,15.208333333333334,58.083333333333336,18.575000000000003,2.183333333333334,311,6,310,SE,55.629,Regular
2016-11-06,XAL,24,21.958333333333332,55.125,17.041666666666668,2.229166666666667,311,6,310,NE,65.683,Regular
2016-11-07,AJM,23,15.043478260869565,57.04347826086956,16.52173913043478,2.260869565217391,312,0,311,SO,55.384,Regular
2016-11-07,AJU,23,13.347826086956522,74.08695652173913,11.617391304347825,1.7782608695652176,312,0,311,SO,52.858,Regular
2016-11-07,BJU,24,19.25,53.333333333333336,18.395833333333336,1.8125,312,0,311,CE,61.649,Regular
2016-11-07,HGM,24,21.458333333333332,49.125,18.4375,1.729166666666667,312,0,311,CE,64.938,Regular
2016-11-07,MER,23,21.608695652173914,55.34782608695652,17.917391304347824,2.0826086956521737,312,0,311,CE,65.162,Regular
2016-11-07,MGH,21,18.333333333333332,54.23809523809524,17.666666666666668,1.6571428571428573,312,0,311,NO,60.284,Regular
2016-11-07,MPA,24,15.375,61.833333333333336,13.408333333333331,2.35,312,0,311,SE,55.878,Regular
2016-11-07,NEZ,24,14.916666666666666,51.833333333333336,17.670833333333338,2.5208333333333326,312,0,311,NE,55.195,Regular
2016-11-07,SAG,24,16.916666666666668,45.583333333333336,18.549999999999997,1.679166666666667,312,0,311,NE,58.174,Regular
2016-11-07,TLA,24,17.791666666666668,52.041666666666664,17.220833333333335,1.9375,312,0,311,NO,59.477,Regular
2016-11-07,XAL,24,23.833333333333332,50.0,17.5375,2.6583333333333337,312,0,311,NE,68.475,Regular
2016-11-08,AJM,18,17.944444444444443,76.88888888888889,13.28888888888889,2.4277777777777776,313,1,312,SO,59.704,Regular
2016-11-08,AJU,22,17.181818181818183,85.0909090909091,10.254545454545454,1.6409090909090909,313,1,312,SO,58.569,Regular
2016-11-08,BJU,20,22.85,71.75,15.455000000000002,1.7700000000000007,313,1,312,CE,67.011,Regular
2016-11-08,HGM,22,28.136363636363637,65.13636363636364,15.690909090909088,2.081818181818182,313,1,312,CE,74.884,Regular
2016-11-08,MER,23,30.347826086956523,70.34782608695652,15.634782608695655,2.291304347826087,313,1,312,CE,78.178,Regular
2016-11-08,MGH,24,27.083333333333332,67.375,15.645833333333334,2.0375000000000005,313,1,312,NO,73.316,Regular
2016-11-08,MPA,24,19.25,80.0,11.245833333333332,2.412499999999999,313,1,312,SE,61.649,Regular
2016-11-08,NEZ,24,18.458333333333332,65.08333333333333,15.349999999999996,2.3375,313,1,312,NE,60.47,Regular
2016-11-08,SAG,23,22.391304347826086,57.47826086956522,16.73478260869565,1.817391304347826,313,1,312,NE,66.327,Regular
2016-11-08,TLA,18,33.44444444444444,63.77777777777778,15.33333333333333,2.0277777777777777,313,1,312,NO,82.79,Regular
2016-11-08,XAL,24,30.708333333333332,60.333333333333336,15.658333333333333,2.4375000000000004,313,1,312,NE,78.715,Regular
2016-11-09,AJM,20,15.8,85.35,11.5,1.5850000000000004,314,2,313,SO,56.511,Regular
2016-11-09,BJU,23,18.565217391304348,84.43478260869566,13.108695652173912,1.6043478260869561,314,2,313,CE,60.629,Regular
2016-11-09,HGM,24,20.0,77.79166666666667,13.170833333333334,1.6375,314,2,313,CE,62.766,Regular
2016-11-09,MER,20,27.45,84.9,13.185000000000002,1.9649999999999994,314,2,313,CE,73.862,Regular
2016-11-09,MGH,24,18.0,81.875,13.024999999999999,1.5166666666666668,314,2,313,NO,59.787,Regular
2016-11-09,NEZ,24,12.416666666666666,79.70833333333333,13.079166666666666,1.9333333333333336,314,2,313,NE,51.472,Regular
2016-11-09,SAG,24,12.541666666666666,74.16666666666667,14.304166666666665,1.4625000000000001,314,2,313,NE,51.658,Regular
2016-11-09,UAX,24,16.375,84.375,13.912500000000003,1.6208333333333333,314,2,313,SE,57.367,Regular
2016-11-09,XAL,24,19.125,76.875,13.108333333333334,1.7166666666666666,314,2,313,NE,61.463,Regular
2016-11-10,AJU,21,13.857142857142858,97.95238095238095,8.471428571428572,1.3619047619047617,315,3,314,SO,53.617,Regular
2016-11-10,BJU,23,23.73913043478261,85.04347826086956,12.543478260869565,1.669565217391304,315,3,314,CE,68.335,Regular
2016-11-10,HGM,23,27.304347826086957,79.21739130434783,12.578260869565213,1.8043478260869565,315,3,314,CE,73.645,Regular
2016-11-10,MER,23,31.869565217391305,85.69565217391305,12.499999999999998,1.8782608695652172,315,3,314,CE,80.444,Regular
2016-11-10,MGH,24,21.458333333333332,82.91666666666667,12.433333333333332,1.7749999999999997,315,3,314,NO,64.938,Regular
2016-11-10,MPA,24,18.916666666666668,94.25,8.737499999999999,1.4749999999999996,315,3,314,SE,61.152,Regular
2016-11-10,NEZ,24,19.916666666666668,80.95833333333333,12.262500000000001,1.3249999999999997,315,3,314,NE,62.642,Regular
2016-11-10,SAG,24,23.0,73.625,13.549999999999999,1.875,315,3,314,NE,67.234,Regular
2016-11-10,UAX,22,21.5,83.18181818181819,13.740909090909092,1.6500000000000001,315,3,314,SE,65.0,Regular
2016-11-10,XAL,24,33.666666666666664,77.95833333333333,12.675000000000002,1.3291666666666666,315,3,314,NE,83.121,Regular
2016-11-11,MER,19,35.526315789473685,80.94736842105263,13.231578947368419,1.7947368421052632,316,4,315,CE,85.89,Regular
2016-11-11,MGH,22,36.81818181818182,79.9090909090909,13.159090909090908,1.5590909090909089,316,4,315,NO,87.814,Regular
2016-11-11,NEZ,22,25.318181818181817,76.0,13.309090909090907,2.040909090909091,316,4,315,NE,70.687,Regular
2016-11-11,SAG,21,24.0,69.19047619047619,14.471428571428573,1.676190476190476,316,4,315,NE,68.723,Regular
2016-11-11,TLA,20,32.7,74.8,13.045000000000002,2.01,316,4,315,NO,81.681,Regular
2016-11-11,XAL,21,39.19047619047619,73.33333333333333,13.55238095238095,2.3047619047619055,316,4,315,NE,91.348,Regular
2016-11-12,AJM,24,15.25,81.0,12.716666666666663,1.7375,317,5,316,SO,55.691,Regular
2016-11-12,BJU,24,17.0,75.375,14.733333333333334,1.6666666666666667,317,5,316,CE,58.298,Regular
2016-11-12,HGM,24,18.708333333333332,70.20833333333333,14.8125,1.6375000000000002,317,5,316,CE,60.842,Regular
2016-11-12,MER,24,19.0,77.54166666666667,14.433333333333332,2.004166666666667,317,5,316,CE,61.277,Regular
2016-11-12,MGH,24,13.916666666666666,74.45833333333333,14.408333333333333,1.9166666666666667,317,5,316,NO,53.706,Regular
2016-11-12,MPA,24,12.5,83.5,10.858333333333333,1.991666666666667,317,5,316,SE,51.596,Regular
2016-11-12,NEZ,23,12.043478260869565,72.52173913043478,14.473913043478262,1.3869565217391309,317,5,316,NE,0.0,Buena
2016-11-12,SAG,24,14.625,67.875,15.39583333333333,1.6583333333333332,317,5,316,NE,54.761,Regular
2016-11-12,TLA,24,18.958333333333332,72.66666666666667,13.83333333333333,2.283333333333333,317,5,316,NO,61.215,Regular
2016-11-12,UAX,24,11.333333333333334,74.45833333333333,15.595833333333331,1.6166666666666671,317,5,316,SE,47.222,Buena
2016-11-12,XAL,24,19.833333333333332,72.66666666666667,14.262500000000003,1.8999999999999997,317,5,316,NE,62.518,Regular
2016-11-13,AJU,22,15.727272727272727,86.45454545454545,9.418181818181818,1.7545454545454542,318,6,317,SO,56.402,Regular
2016-11-13,BJU,21,34.19047619047619,75.61904761904762,14.423809523809522,1.5190476190476194,318,6,317,CE,83.901,Regular
2016-11-13,HGM,22,37.59090909090909,68.63636363636364,14.736363636363636,1.3454545454545457,318,6,317,CE,88.965,Regular
2016-11-13,MER,24,33.958333333333336,75.08333333333333,14.570833333333333,1.5708333333333335,318,6,317,CE,83.555,Regular
2016-11-13,MGH,23,34.30434782608695,72.21739130434783,14.469565217391303,1.4130434782608696,318,6,317,NO,84.07,Regular
2016-11-13,MPA,24,22.708333333333332,84.04166666666667,10.554166666666669,1.5791666666666664,318,6,317,SE,66.8,Regular
2016-11-13,NEZ,24,20.0,69.79166666666667,14.575000000000001,1.3250000000000002,318,6,317,NE,62.766,Regular
2016-11-13,SAG,24,25.958333333333332,62.708333333333336,15.666666666666666,1.5208333333333333,318,6,317,NE,71.64,Regular
2016-11-13,TLA,24,40.583333333333336,70.08333333333333,13.949999999999998,1.8041666666666663,318,6,317,NO,93.422,Regular
2016-11-13,UAX,21,22.19047619047619,75.0952380952381,15.39523809523809,1.2000000000000002,318,6,317,SE,66.028,Regular
2016-11-13,XAL,24,32.75,67.16666666666667,14.620833333333332,1.5958333333333334,318,6,317,NE,81.755,Regular
2016-11-14,AJM,18,35.0,72.33333333333333,13.455555555555554,2.1333333333333333,319,0,318,SO,85.106,Regular
2016-11-14,AJU,23,15.130434782608695,82.04347826086956,8.543478260869563,1.9,319,0,318,SO,55.513,Regular
2016-11-14,BJU,20,39.0,68.9,15.685000000000002,1.72,319,0,318,CE,91.064,Regular
2016-11-14,HGM,21,38.142857142857146,61.95238095238095,16.00952380952381,1.7333333333333332,319,0,318,CE,89.787,Regular
2016-11-14,MER,22,36.09090909090909,68.18181818181819,15.540909090909087,2.0045454545454544,319,0,318,CE,86.731,Regular
2016-11-14,MGH,21,39.80952380952381,67.14285714285714,15.414285714285715,1.5761904761904764,319,0,318,NO,92.27,Regular
2016-11-14,MPA,24,30.125,75.95833333333333,11.166666666666664,2.0749999999999997,319,0,318,SE,77.846,Regular
2016-11-14,NEZ,24,23.75,65.04166666666667,15.295833333333333,1.3291666666666666,319,0,318,NE,68.351,Regular
2016-11-14,SAG,23,27.304347826086957,59.47826086956522,16.465217391304346,1.4913043478260872,319,0,318,NE,73.645,Regular
2016-11-14,TLA,20,35.65,62.4,15.684999999999999,1.895,319,0,318,NO,86.074,Regular
2016-11-14,UAX,19,33.1578947368421,72.15789473684211,15.60526315789474,1.4473684210526316,319,0,318,SE,82.363,Regular
2016-11-14,XAL,21,36.23809523809524,64.52380952380952,15.361904761904762,2.0142857142857142,319,0,318,NE,86.95,Regular
2016-11-15,AJM,18,31.166666666666668,76.88888888888889,13.944444444444443,1.9000000000000006,320,1,319,SO,79.397,Regular
2016-11-15,AJU,24,25.833333333333332,84.95833333333333,10.408333333333331,1.5874999999999997,320,1,319,SO,71.454,Regular
2016-11-15,BJU,22,32.31818181818182,67.63636363636364,16.299999999999997,1.7954545454545452,320,1,319,CE,81.112,Regular
2016-11-15,HGM,22,35.54545454545455,62.86363636363637,16.30909090909091,1.8681818181818182,320,1,319,CE,85.919,Regular
2016-11-15,MER,24,35.958333333333336,68.58333333333333,16.00833333333333,2.2583333333333337,320,1,319,CE,86.534,Regular
2016-11-15,MGH,23,32.82608695652174,69.91304347826087,15.713043478260872,1.9304347826086956,320,1,319,NO,81.869,Regular
2016-11-15,MPA,19,27.894736842105264,82.21052631578948,11.33157894736842,1.9473684210526316,320,1,319,SE,74.524,Regular
2016-11-15,NEZ,23,21.130434782608695,66.73913043478261,15.617391304347825,2.408695652173913,320,1,319,NE,64.45,Regular
2016-11-15,SAG,24,27.875,60.75,16.725,2.2291666666666665,320,1,319,NE,74.495,Regular
2016-11-15,TLA,22,36.40909090909091,65.5909090909091,15.304545454545456,2.627272727272727,320,1,319,NO,87.205,Regular
2016-11-15,UAX,22,26.954545454545453,67.72727272727273,16.931818181818183,1.7272727272727275,320,1,319,SE,73.124,Regular
2016-11-15,XAL,21,39.523809523809526,65.66666666666667,15.52857142857143,2.3095238095238093,320,1,319,NE,91.844,Regular
2016-11-16,AJM,24,15.166666666666666,87.95833333333333,11.441666666666668,1.754166666666667,321,2,320,SO,55.567,Regular
2016-11-16,AJU,22,7.045454545454546,90.31818181818181,8.745454545454548,1.7590909090909086,321,2,320,SO,29.356,Buena
2016-11-16,BJU,24,19.75,86.04166666666667,13.154166666666661,1.5375000000000005,321,2,320,CE,62.394,Regular
2016-11-16,HGM,24,23.041666666666668,78.375,13.37916666666667,1.3208333333333333,321,2,320,CE,67.296,Regular
2016-11-16,MER,24,23.583333333333332,84.45833333333333,13.195833333333338,1.5708333333333335,321,2,320,CE,68.103,Regular
2016-11-16,MGH,24,18.666666666666668,83.125,13.04166666666667,1.4666666666666668,321,2,320,NO,60.78,Regular
2016-11-16,MPA,24,13.75,90.58333333333333,9.6,1.9541666666666664,321,2,320,SE,53.457,Regular
2016-11-16,NEZ,23,15.565217391304348,80.43478260869566,13.056521739130433,1.0608695652173914,321,2,320,NE,56.161,Regular
2016-11-16,SAG,24,21.416666666666668,73.83333333333333,14.33333333333333,1.2833333333333332,321,2,320,NE,64.876,Regular
2016-11-16,TLA,19,21.94736842105263,78.36842105263158,12.43157894736842,1.6263157894736844,321,2,320,NO,65.666,Regular
2016-11-16,UAX,19,14.947368421052632,85.26315789473684,13.689473684210528,1.4315789473684213,321,2,320,SE,55.241,Regular
2016-11-16,XAL,24,24.583333333333332,76.04166666666667,13.191666666666665,1.7874999999999999,321,2,320,NE,69.592,Regular
2016-11-17,AJM,23,21.0,68.47826086956522,13.52173913043478,1.5434782608695656,322,3,321,SO,64.255,Regular
2016-11-17,BJU,18,27.166666666666668,77.16666666666667,13.722222222222221,1.2722222222222224,322,3,321,CE,73.44,Regular
2016-11-17,MPA,24,18.666666666666668,74.79166666666667,10.875,2.0374999999999996,322,3,321,SE,60.78,Regular
2016-11-17,NEZ,24,29.25,68.41666666666667,14.79166666666667,0.5791666666666667,322,3,321,NE,76.543,Regular
2016-11-17,SAG,24,35.833333333333336,62.666666666666664,16.124999999999996,0.9291666666666667,322,3,321,NE,86.348,Regular
2016-11-17,UAX,22,27.227272727272727,74.0,14.745454545454544,1.1136363636363635,322,3,321,SE,73.53,Regular
2016-11-17,XAL,22,48.04545454545455,66.77272727272727,15.054545454545451,1.5772727272727274,322,3,321,NE,103.76,Mala
2016-11-18,AJM,21,27.80952380952381,65.04761904761905,14.328571428571427,2.895238095238095,323,4,322,SO,74.397,Regular
2016-11-18,BJU,23,31.565217391304348,62.78260869565217,16.15652173913043,1.7478260869565216,323,4,322,CE,79.991,Regular
2016-11-18,HGM,22,30.636363636363637,57.22727272727273,16.51818181818182,1.6818181818181819,323,4,322,CE,78.607,Regular
2016-11-18,MER,19,32.526315789473685,62.73684210526316,16.421052631578945,2.121052631578947,323,4,322,CE,81.422,Regular
2016-11-18,MGH,24,32.625,59.875,16.279166666666672,1.8250000000000002,323,4,322,NO,81.569,Regular
2016-11-18,MPA,24,29.958333333333332,69.95833333333333,12.408333333333331,2.6333333333333333,323,4,322,SE,77.598,Regular
2016-11-18,NEZ,23,27.565217391304348,60.95652173913044,16.09565217391305,2.1565217391304343,323,4,322,NE,74.033,Regular
2016-11-18,SAG,19,35.526315789473685,56.05263157894737,17.13157894736842,1.2105263157894741,323,4,322,NE,85.89,Regular
2016-11-18,TLA,24,32.958333333333336,61.0,15.475000000000001,2.0208333333333326,323,4,322,NO,82.066,Regular
2016-11-18,XAL,18,38.94444444444444,57.611111111111114,16.22222222222222,3.255555555555555,323,4,322,NE,90.981,Regular
2016-11-19,AJM,24,11.916666666666666,78.54166666666667,10.65,3.5916666666666663,324,5,323,SO,49.653,Buena
2016-11-19,AJU,23,7.782608695652174,87.65217391304348,6.734782608695651,3.634782608695651,324,5,323,SO,32.428,Buena
2016-11-19,BJU,23,11.521739130434783,71.47826086956522,12.830434782608695,2.008695652173913,324,5,323,CE,48.007,Buena
2016-11-19,HGM,24,13.333333333333334,65.91666666666667,12.687499999999998,2.7999999999999994,324,5,323,CE,52.837,Regular
2016-11-19,MER,21,15.619047619047619,70.9047619047619,12.895238095238096,3.1619047619047613,324,5,323,CE,56.241,Regular
2016-11-19,MGH,24,12.166666666666666,71.41666666666667,12.316666666666665,2.6916666666666664,324,5,323,NO,51.099,Regular
2016-11-19,MPA,24,10.75,80.91666666666667,8.466666666666667,4.2333333333333325,324,5,323,SE,44.792,Buena
2016-11-19,NEZ,23,9.956521739130435,68.3913043478261,12.347826086956522,3.526086956521739,324,5,323,NE,41.486,Buena
2016-11-19,TLA,24,13.041666666666666,69.91666666666667,11.654166666666667,2.7083333333333335,324,5,323,NO,52.402,Regular
2016-11-19,XAL,23,10.043478260869565,64.3913043478261,12.334782608695654,4.730434782608696,324,5,323,NE,41.848,Buena
2016-11-20,AJU,19,8.473684210526315,78.57894736842105,7.9684210526315775,2.3263157894736843,325,6,324,SO,35.307,Buena
2016-11-20,BJU,23,5.608695652173913,65.21739130434783,12.9,1.9695652173913043,325,6,324,CE,23.37,Buena
2016-11-20,HGM,23,7.173913043478261,61.82608695652174,12.413043478260873,2.891304347826087,325,6,324,CE,29.891,Buena
2016-11-20,MER,24,9.5,67.25,12.545833333333334,3.1374999999999997,325,6,324,CE,39.583,Buena
2016-11-20,MGH,24,6.416666666666667,65.125,12.3125,2.4916666666666667,325,6,324,NO,26.736,Buena
2016-11-20,MPA,23,8.173913043478262,74.6086956521739,8.821739130434782,3.51304347826087,325,6,324,SE,34.058,Buena
2016-11-20,NEZ,23,6.304347826086956,62.130434782608695,12.665217391304349,2.830434782608696,325,6,324,NE,26.268,Buena
2016-11-20,XAL,23,9.26086956521739,59.78260869565217,12.569565217391306,3.786956521739131,325,6,324,NE,38.587,Buena
2016-11-21,AJM,24,19.0,59.375,12.108333333333336,1.5833333333333333,326,0,325,SO,61.277,Regular
2016-11-21,AJU,23,15.173913043478262,68.95652173913044,6.8,1.9826086956521736,326,0,325,SO,55.578,Regular
2016-11-21,BJU,24,17.5,56.5,14.237500000000002,1.5291666666666668,326,0,325,CE,59.043,Regular
2016-11-21,HGM,24,18.458333333333332,51.666666666666664,14.450000000000003,1.520833333333333,326,0,325,CE,60.47,Regular
2016-11-21,MER,24,23.0,60.208333333333336,13.762500000000001,1.8250000000000002,326,0,325,CE,67.234,Regular
2016-11-21,MGH,24,13.666666666666666,53.916666666666664,13.866666666666665,1.4833333333333334,326,0,325,NO,53.333,Regular
2016-11-21,MPA,24,16.958333333333332,65.58333333333333,9.170833333333333,2.270833333333334,326,0,325,SE,58.236,Regular
2016-11-21,NEZ,24,15.416666666666666,58.291666666666664,13.466666666666669,0.9208333333333333,326,0,325,NE,55.94,Regular
2016-11-21,SAG,23,19.391304347826086,51.47826086956522,14.41304347826087,1.2565217391304349,326,0,325,NE,61.859,Regular
2016-11-21,TLA,24,18.875,55.75,13.129166666666665,1.7500000000000007,326,0,325,NO,61.09,Regular
2016-11-21,XAL,24,28.208333333333332,56.583333333333336,13.391666666666666,1.8791666666666667,326,0,325,NE,74.991,Regular
2016-11-22,AJM,24,18.416666666666668,51.958333333333336,13.483333333333333,1.8250000000000002,327,1,326,SO,60.408,Regular
2016-11-22,AJU,24,17.041666666666668,66.70833333333333,6.862500000000001,2.058333333333333,327,1,326,SO,58.36,Regular
2016-11-22,BJU,20,25.25,57.4,14.070000000000002,1.365,327,1,326,CE,70.585,Regular
2016-11-22,HGM,24,29.75,46.75,15.704166666666667,1.2458333333333333,327,1,326,CE,77.287,Regular
2016-11-22,MER,24,28.458333333333332,54.708333333333336,14.979166666666666,1.6333333333333335,327,1,326,CE,75.363,Regular
2016-11-22,MGH,24,22.291666666666668,48.791666666666664,15.124999999999995,1.4541666666666666,327,1,326,NO,66.179,Regular
2016-11-22,MPA,24,18.75,60.041666666666664,10.5875,2.1708333333333334,327,1,326,SE,60.904,Regular
2016-11-22,NEZ,24,22.958333333333332,52.625,14.616666666666665,1.083333333333333,327,1,326,NE,67.172,Regular
2016-11-22,SAG,21,23.523809523809526,46.714285714285715,15.13809523809524,1.1714285714285715,327,1,326,NE,68.014,Regular
2016-11-22,TLA,21,26.19047619047619,45.904761904761905,15.27142857142857,1.4333333333333338,327,1,326,NO,71.986,Regular
2016-11-22,XAL,20,30.8,47.5,15.13,1.8299999999999996,327,1,326,NE,78.851,Regular
2016-11-23,AJM,19,14.947368421052632,48.36842105263158,12.805263157894736,2.936842105263158,328,2,327,SO,55.241,Regular
2016-11-23,AJU,24,17.958333333333332,60.583333333333336,7.545833333333333,2.1708333333333334,328,2,327,SO,59.725,Regular
2016-11-23,BJU,23,24.130434782608695,50.56521739130435,14.778260869565216,1.7217391304347827,328,2,327,CE,68.918,Regular
2016-11-23,HGM,22,28.045454545454547,45.77272727272727,15.02727272727273,1.8,328,2,327,CE,74.749,Regular
2016-11-23,MER,24,30.541666666666668,51.25,14.729166666666666,2.2041666666666666,328,2,327,CE,78.466,Regular
2016-11-23,MGH,24,23.333333333333332,45.0,14.875,2.0291666666666672,328,2,327,NO,67.73,Regular
2016-11-23,MPA,24,17.083333333333332,51.416666666666664,11.229166666666666,2.458333333333333,328,2,327,SE,58.422,Regular
2016-11-23,NEZ,24,24.916666666666668,48.666666666666664,14.429166666666665,1.9749999999999999,328,2,327,NE,70.089,Regular
2016-11-23,SAG,22,27.09090909090909,41.81818181818182,15.227272727272727,1.5636363636363642,328,2,327,NE,73.327,Regular
2016-11-23,TLA,23,22.217391304347824,46.78260869565217,13.85217391304348,2.143478260869565,328,2,327,NO,66.068,Regular
2016-11-23,XAL,18,31.88888888888889,42.111111111111114,15.08333333333333,2.477777777777778,328,2,327,NE,80.473,Regular
2016-11-24,AJU,24,25.583333333333332,70.41666666666667,7.679166666666666,1.7791666666666668,329,3,328,SO,71.082,Regular
2016-11-24,BJU,19,24.894736842105264,61.68421052631579,13.121052631578946,1.6368421052631579,329,3,328,CE,70.056,Regular
2016-11-24,HGM,21,29.80952380952381,54.76190476190476,13.623809523809522,1.776190476190476,329,3,328,CE,77.376,Regular
2016-11-24,MER,21,29.952380952380953,58.61904761904762,13.795238095238094,2.219047619047619,329,3,328,CE,77.589,Regular
2016-11-24,MGH,24,25.541666666666668,52.083333333333336,14.087499999999999,1.783333333333333,329,3,328,NO,71.02,Regular
2016-11-24,MPA,19,25.0,73.05263157894737,8.74736842105263,2.48421052631579,329,3,328,SE,70.213,Regular
2016-11-24,NEZ,20,20.45,59.45,12.7,1.3800000000000001,329,3,328,NE,63.436,Regular
2016-11-24,SAG,22,23.045454545454547,49.31818181818182,14.281818181818181,1.5636363636363635,329,3,328,NE,67.302,Regular
2016-11-24,TLA,24,27.25,51.541666666666664,13.758333333333333,1.8041666666666665,329,3,328,NO,73.564,Regular
2016-11-24,XAL,21,29.476190476190474,54.19047619047619,13.161904761904763,1.9523809523809523,329,3,328,NE,76.879,Regular
2016-11-25,AJU,19,22.105263157894736,72.84210526315789,5.073684210526316,2.094736842105264,330,4,329,SO,65.901,Regular
2016-11-25,MGH,20,28.8,57.4,13.225,2.04,330,4,329,NO,75.872,Regular
2016-11-25,MPA,21,29.714285714285715,67.42857142857143,8.623809523809522,2.0142857142857142,330,4,329,SE,77.234,Regular
2016-11-25,NEZ,20,28.5,56.9,13.175000000000002,2.1450000000000005,330,4,329,NE,75.426,Regular
2016-11-25,SAG,21,28.952380952380953,53.19047619047619,13.828571428571431,1.990476190476191,330,4,329,NE,76.099,Regular
2016-11-25,TLA,20,33.7,59.05,12.475,2.5749999999999997,330,4,329,NO,83.17,Regular
2016-11-25,XAL,20,35.3,56.95,12.700000000000001,2.63,330,4,329,NE,85.553,Regular
2016-11-26,AJM,24,21.5,67.04166666666667,10.537500000000001,1.9625000000000001,331,5,330,SO,65.0,Regular
2016-11-26,AJU,23,19.26086956521739,78.43478260869566,5.973913043478262,1.9173913043478261,331,5,330,SO,61.665,Regular
2016-11-26,BJU,24,22.375,63.041666666666664,12.6625,1.6916666666666667,331,5,330,CE,66.303,Regular
2016-11-26,HGM,24,21.916666666666668,57.541666666666664,12.729166666666666,1.8375000000000001,331,5,330,CE,65.621,Regular
2016-11-26,MER,24,24.541666666666668,64.08333333333333,12.4,2.2125,331,5,330,CE,69.53,Regular
2016-11-26,MGH,24,20.625,61.791666666666664,12.245833333333332,1.7124999999999997,331,5,330,NO,63.697,Regular
2016-11-26,MPA,24,26.125,72.83333333333333,8.270833333333337,2.333333333333333,331,5,330,SE,71.888,Regular
2016-11-26,NEZ,24,16.916666666666668,60.208333333333336,12.237500000000002,1.2166666666666666,331,5,330,NE,58.174,Regular
2016-11-26,SAG,23,16.043478260869566,54.608695652173914,13.008695652173913,1.5086956521739128,331,5,330,NE,56.873,Regular
2016-11-26,TLA,23,22.652173913043477,60.17391304347826,11.904347826086957,2.052173913043478,331,5,330,NO,66.716,Regular
2016-11-26,XAL,23,25.0,56.95652173913044,12.26086956521739,1.61304347826087,331,5,330,NE,70.213,Regular
2016-11-27,AJM,21,29.142857142857142,68.33333333333333,11.40952380952381,2.0428571428571423,332,6,331,SO,76.383,Regular
2016-11-27,AJU,22,21.363636363636363,77.81818181818181,6.459090909090909,2.6136363636363638,332,6,331,SO,64.797,Regular
2016-11-27,BJU,19,31.63157894736842,65.89473684210526,13.457894736842103,1.3894736842105264,332,6,331,CE,80.09,Regular
2016-11-27,MGH,19,27.0,64.10526315789474,12.810526315789472,1.2315789473684209,332,6,331,NO,73.191,Regular
2016-11-27,MPA,21,26.142857142857142,80.42857142857143,7.704761904761904,2.4190476190476193,332,6,331,SE,71.915,Regular
2016-11-27,NEZ,21,26.952380952380953,63.95238095238095,13.071428571428571,1.638095238095238,332,6,331,NE,73.121,Regular
2016-11-27,SAG,20,33.7,57.5,13.949999999999998,1.0850000000000002,332,6,331,NE,83.17,Regular
2016-11-27,TLA,19,34.94736842105263,62.73684210526316,11.952631578947368,1.3473684210526315,332,6,331,NO,85.028,Regular
2016-11-27,XAL,20,43.3,58.75,13.664999999999997,1.3100000000000003,332,6,331,NE,97.468,Regular
2016-11-28,AJM,24,11.416666666666666,42.166666666666664,15.145833333333334,2.55,333,0,332,SO,47.569,Buena
2016-11-28,BJU,24,20.083333333333332,53.833333333333336,16.162499999999998,1.508333333333333,333,0,332,CE,62.89,Regular
2016-11-28,HGM,23,21.73913043478261,47.56521739130435,16.56086956521739,1.2956521739130438,333,0,332,CE,65.356,Regular
2016-11-28,MER,24,21.291666666666668,53.416666666666664,16.45416666666667,1.6416666666666666,333,0,332,CE,64.69,Regular
2016-11-28,MGH,19,19.57894736842105,50.0,15.71578947368421,1.3842105263157896,333,0,332,NO,62.139,Regular
2016-11-28,NEZ,24,17.541666666666668,50.333333333333336,16.029166666666672,1.8250000000000002,333,0,332,NE,59.105,Regular
2016-11-28,SAG,24,30.166666666666668,44.375,17.1,1.0083333333333333,333,0,332,NE,77.908,Regular
2016-11-28,TLA,24,24.541666666666668,48.041666666666664,15.566666666666668,1.5416666666666667,333,0,332,NO,69.53,Regular
2016-11-28,XAL,22,31.636363636363637,44.95454545454545,16.977272727272727,1.4363636363636363,333,0,332,NE,80.097,Regular
2016-11-29,AJM,21,8.714285714285714,45.904761904761905,16.076190476190476,2.3714285714285714,334,1,333,SO,36.31,Buena
2016-11-29,BJU,24,18.958333333333332,53.416666666666664,17.316666666666663,1.566666666666667,334,1,333,CE,61.215,Regular
2016-11-29,HGM,20,25.75,51.95,17.095000000000002,1.385,334,1,333,CE,71.33,Regular
2016-11-29,MER,19,24.68421052631579,58.473684210526315,17.110526315789475,1.6368421052631579,334,1,333,CE,69.742,Regular
2016-11-29,MGH,22,18.363636363636363,50.95454545454545,16.986363636363638,1.8090909090909093,334,1,333,NO,60.329,Regular
2016-11-29,NEZ,24,16.875,55.041666666666664,17.03333333333333,2.4625,334,1,333,NE,58.112,Regular
